Depth,Sample,Permeability,lPerm,Porosity,PRT,ROCK_INDEX,G1,PD1,G2,PD2,BV1,BV2,Mode,lMode,Reference_Set,Pc,lPc,BVOCC,lBVOCC,dBv,Microns,lMicrons
3153,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,6.44,0.808885867359812,0.004640136882983,-2.33346920766771,0.002640136882983,32.9192546583851,1.51744999356894
3154,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,12.88,1.10991586302379,0.930766613142021,-0.031159203370095,0.926126476259038,16.4596273291925,1.21641999790496
3155,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,25.76,1.41094585868777,2.90459025088064,0.463084875338157,1.97382363773862,8.22981366459627,0.915390002240977
3156,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,51.52,1.71197585435176,4.74633724747314,0.676358593450015,1.8417469965925,4.11490683229814,0.614360006576996
3157,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,103.04,2.01300585001574,6.24042256857179,0.795213998814689,1.49408532109865,2.05745341614907,0.313330010913015
3158,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,206.08,2.31403584567972,7.42995731999957,0.870986319044302,1.18953475142778,1.02872670807453,0.012300015249033
3159,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,412.16,2.6150658413437,9.62488112644056,0.983395374393555,2.19492380644099,0.514363354037267,-0.288729980414948
3160,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,824.32,2.91609583700768,10.9804996445915,1.04062210222264,1.35561851815096,0.257181677018634,-0.589759976078929
3161,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,1648.64,3.21712583267166,11.7824325952884,1.07123496393534,0.801932950696916,0.128590838509317,-0.89078997174291
3162,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,3297.28,3.51815582833564,12.3963260969791,1.093292992241,0.613893501690637,0.064295419254658,-1.19181996740689
3163,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,6594.56,3.81918582399962,12.8981656856529,1.11052795144321,0.501839588673779,0.032147709627329,-1.49284996307087
3164,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,13189.12,4.12021581966361,13.3207805583101,1.124529673951,0.422614872657199,0.016073854813665,-1.79387995873485
3165,216,23.4143,1.36948117853144,0.1937,M_1_2,3,1.31,4.5,0.1,280,16.34,2.25,5.27116519474059,0.721906626922617,Rosetta,26378.24,4.42124581532759,13.6832187030356,1.13618826847653,0.362438144725566,0.008036927406832,-2.09490995439883
3166,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
3167,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
3168,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
3169,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,12.88,1.10991586302379,0.72487462051665,-0.139737105603711,0.72287462051665,16.4596273291925,1.21641999790496
3170,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,25.76,1.41094585868777,3.68269223626444,0.566165426246459,2.95781761574779,8.22981366459627,0.915390002240977
3171,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,51.52,1.71197585435176,5.85004406482187,0.767159137370541,2.16735182855744,4.11490683229814,0.614360006576996
3172,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,103.04,2.01300585001574,7.97035548659765,0.901477691838372,2.12031142177578,2.05745341614907,0.313330010913015
3173,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,206.08,2.31403584567972,11.3163618790587,1.0537068270463,3.34600639246105,1.02872670807453,0.012300015249033
3174,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,412.16,2.6150658413437,12.9160665945293,1.11113027554937,1.59970471547059,0.514363354037267,-0.288729980414948
3175,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,824.32,2.91609583700768,13.8964842149555,1.14290493844274,0.980417620426165,0.257181677018634,-0.589759976078929
3176,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,1648.64,3.21712583267166,14.5813820415651,1.16379868890515,0.684897826609696,0.128590838509317,-0.89078997174291
3177,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,3297.28,3.51815582833564,15.0948232453344,1.17882803196492,0.513441203769208,0.064295419254658,-1.19181996740689
3178,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,6594.56,3.81918582399962,15.4971953310943,1.19025310704489,0.402372085759994,0.032147709627329,-1.49284996307087
3179,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,13189.12,4.12021581966361,15.822434195576,1.19927329814923,0.325238864481685,0.016073854813665,-1.79387995873485
3180,217,23.2165,1.36579674833723,0.22395,M_1_2,3,0.7,7.42,0.26,77.46,13.43,5.61,6.44722481696107,0.809372814474065,Rosetta,26378.24,4.42124581532759,16.0914713628987,1.20659575668899,0.269037167322683,0.008036927406832,-2.09490995439883
3181,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
3182,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
3183,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
3184,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,12.88,1.10991586302379,0.00333825062534,-2.47648106097123,0.00133825062534,16.4596273291925,1.21641999790496
3185,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,25.76,1.41094585868777,0.673062028444612,-0.171944909966416,0.669723777819272,8.22981366459627,0.915390002240977
3186,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,51.52,1.71197585435176,1.61149348511316,0.207228554102078,0.93843145666855,4.11490683229814,0.614360006576996
3187,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,103.04,2.01300585001574,2.29678270617416,0.361119909442557,0.685289221061003,2.05745341614907,0.313330010913015
3188,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,206.08,2.31403584567972,4.17050396147495,0.620188538058458,1.87372125530078,1.02872670807453,0.012300015249033
3189,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,412.16,2.6150658413437,6.77401965236288,0.830846452258475,2.60351569088793,0.514363354037267,-0.288729980414948
3190,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,824.32,2.91609583700768,8.10104622405481,0.908541110235737,1.32702657169193,0.257181677018634,-0.589759976078929
3191,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,1648.64,3.21712583267166,8.90029053272734,0.949404183577595,0.799244308672529,0.128590838509317,-0.89078997174291
3192,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,3297.28,3.51815582833564,9.44161160539024,0.975046131119047,0.541321072662902,0.064295419254658,-1.19181996740689
3193,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,6594.56,3.81918582399962,9.8362725366452,0.992830553364908,0.394660931254963,0.032147709627329,-1.49284996307087
3194,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,13189.12,4.12021581966361,10.138629373959,1.00597924734836,0.302356837313754,0.016073854813665,-1.79387995873485
3195,218,2.1181,0.325946460220463,0.139,M_1_2,3,0.85,10,0.36,125,5.31,7.28,4.02588088953355,0.604860921624781,Rosetta,26378.24,4.42124581532759,10.3786423389256,1.01614054587501,0.240012964966681,0.008036927406832,-2.09490995439883
3196,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
3197,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
3198,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
3199,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,12.88,1.10991586302379,0.001735267045305,-2.76063368088582,-0.000264732954695,16.4596273291925,1.21641999790496
3200,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,25.76,1.41094585868777,4.24519703284759,0.62789785201051,4.24346176580228,8.22981366459627,0.915390002240977
3201,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,51.52,1.71197585435176,6.19593255535673,0.792106681683065,1.95073552250914,4.11490683229814,0.614360006576996
3202,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,103.04,2.01300585001574,7.07975256889736,0.850018079746226,0.883820013540634,2.05745341614907,0.313330010913015
3203,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,206.08,2.31403584567972,8.05643136516353,0.906142711579172,0.97667879626617,1.02872670807453,0.012300015249033
3204,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,412.16,2.6150658413437,8.93894295171423,0.951286165621472,0.882511586550695,0.514363354037267,-0.288729980414948
3205,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,824.32,2.91609583700768,9.47965796091568,0.976792667679126,0.540715009201454,0.257181677018634,-0.589759976078929
3206,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,1648.64,3.21712583267166,9.83948116343599,0.99297219865518,0.359823202520312,0.128590838509317,-0.89078997174291
3207,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,3297.28,3.51815582833564,10.0967172856595,1.00418019591536,0.257236122223544,0.064295419254658,-1.19181996740689
3208,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,6594.56,3.81918582399962,10.2902544727021,1.01242611477446,0.193537187042512,0.032147709627329,-1.49284996307087
3209,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,13189.12,4.12021581966361,10.4414209332779,1.01875960417297,0.151166460575848,0.016073854813665,-1.79387995873485
3210,219,33.2049,1.52120217665396,0.13626,M_1_2,3,0.26,12.09,0.5,100,9.36,2.34,6.56301545157536,0.817103426735365,Rosetta,26378.24,4.42124581532759,10.562907917233,1.02378349381883,0.121486983955112,0.008036927406832,-2.09490995439883
3211,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
3212,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
3213,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
3214,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
3215,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
3216,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,51.52,1.71197585435176,0.001989190718266,-2.70132357589023,-1.08092817337653E-05,4.11490683229814,0.614360006576996
3217,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,103.04,2.01300585001574,7.0599892151732,0.848804037624843,7.05800002445494,2.05745341614907,0.313330010913015
3218,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,206.08,2.31403584567972,11.3992987728086,1.05687813655871,4.33930955763535,1.02872670807453,0.012300015249033
3219,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,412.16,2.6150658413437,13.5308201850376,1.13132412261684,2.13152141222907,0.514363354037267,-0.288729980414948
3220,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,824.32,2.91609583700768,14.7768020845914,1.16958045656983,1.24598189955374,0.257181677018634,-0.589759976078929
3221,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,1648.64,3.21712583267166,15.590072481552,1.19284813432065,0.813270396960657,0.128590838509317,-0.89078997174291
3222,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,3297.28,3.51815582833564,16.1630949352548,1.20852452380294,0.573022453702819,0.064295419254658,-1.19181996740689
3223,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,6594.56,3.81918582399962,16.587992300596,1.21979382511196,0.424897365341174,0.032147709627329,-1.49284996307087
3224,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,13189.12,4.12021581966361,16.9155234857424,1.22828544246993,0.327531185146388,0.016073854813665,-1.79387995873485
3225,220,3.4451,0.537201832576845,0.19444,1,4,0.34,47.6,0.15,1000,19.44,0,1.52043438437403,0.181967682540545,Rosetta,26378.24,4.42124581532759,17.1756693971789,1.23491367206846,0.260145911436482,0.008036927406832,-2.09490995439883
3226,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
3227,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
3228,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
3229,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
3230,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
3231,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,51.52,1.71197585435176,0.001032177670829,-2.9862455402869,-0.000967822329171,4.11490683229814,0.614360006576996
3232,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,103.04,2.01300585001574,6.64739402648715,0.822651422486687,6.64636184881632,2.05745341614907,0.313330010913015
3233,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,206.08,2.31403584567972,11.3803995036621,1.05615750803362,4.73300547717497,1.02872670807453,0.012300015249033
3234,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,412.16,2.6150658413437,13.7601629980435,1.1386235784294,2.37976349438141,0.514363354037267,-0.288729980414948
3235,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,824.32,2.91609583700768,15.1629348775912,1.18078326975129,1.4027718795477,0.257181677018634,-0.589759976078929
3236,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,1648.64,3.21712583267166,16.082613606109,1.20635662789967,0.919678728517768,0.128590838509317,-0.89078997174291
3237,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,3297.28,3.51815582833564,16.7322132106092,1.22355338995121,0.649599604500246,0.064295419254658,-1.19181996740689
3238,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,6594.56,3.81918582399962,17.2147401378318,1.23590047127203,0.482526927222573,0.032147709627329,-1.49284996307087
3239,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,13189.12,4.12021581966361,17.587165260743,1.24519584452691,0.372425122911139,0.016073854813665,-1.79387995873485
3240,221,8.3614,0.922279000090958,0.20474,1,4,0.37,48.34,0.15,1000,20.47,0,1.44638806512418,0.160284829563744,Rosetta,26378.24,4.42124581532759,17.8832505808883,1.25244646194503,0.296085320145345,0.008036927406832,-2.09490995439883
3241,222,1.2162,0.085004999076652,0.12288,1,4,0.84,49.05,0.15,1000,12.29,0,0.830264170143643,-0.080783703549299,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
